Title,ProductId,Release,Price,In stock,Publisher,Created,Runtime,Spoken Languages,SubTitle Languages,ImageURL,Promotion,OrderType
Attack on Titan Complete Season 1 Blu-ray,Attack-on-Titan-Complete-Season-1-Blu-ray,2017-01-24,35.99,False,FUNIMATION,,625,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400072550_anime-attack-on-titan-complete-season-1-blu-ray-primary.jpg,,
Amagi Brilliant Park Blu-ray,Amagi-Brilliant-Park-Blu-ray,2017-02-28,52.49,True,SENTAI FILMWORKS,,350,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/814131011695_anime-Amagi-Brilliant-Park-blu-ray-primary.jpg,,
Uta no Prince-Sama Revolutions Season 3 Blu-ray,Uta-no-Prince-Sama-Revolutions-Blu-ray,2017-02-21,44.99,True,SENTAI FILMWORKS,2015,325,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726021805_anime-uta-no-prince-sama-revolutions-blu-ray-primary.jpg,,
Comet Lucifer Blu-ray,Comet-Lucifer-Blu-ray,2017-02-14,44.99,True,SENTAI FILMWORKS,,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726021607_anime-comet-lucifer-blu-ray-primary.jpg,,
Busou Shinki Blu-ray,Busou-Shinki-Blu-ray,2017-02-14,44.99,True,SENTAI FILMWORKS,,325,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726021300_anime-busou-shinki-blu-ray-primary.jpg,,
Young Black Jack Blu-ray,Young-Black-Jack-Blu-ray,2017-02-07,44.99,True,SENTAI FILMWORKS,2015,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726021102_anime-young-black-jack-blu-ray-primary.jpg,,
Shomin Sample Blu-ray/DVD,Shomin-Sample-Blu-ray-DVD,2017-01-31,48.74,True,FUNIMATION,2015,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400016653_anime-shomin-sample-blu-ray-dvd-primary.jpg,,
GARO Crimson Moon Part 1 Blu-ray/DVD,GARO-Crimson-Moon-Part-1-Blu-ray-DVD,2017-01-24,48.74,True,FUNIMATION,2015,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400016837_anime-garo-the-animation-season-2-part-1-blu-ray-dvd-primary.jpg,,
Fairy Tail Collection 6 Blu-ray/DVD,Fairy-Tail-Collection-6-Blu-ray-DVD,2017-01-17,41.24,True,FUNIMATION,,600,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400017674_anime-fairy-tail-collection-6-blu-ray-dvd-primary.jpg,,
Aquarion Logos Season 3 Part 2 Blu-ray/DVD,Aquarion-Logos-Season-3-Part-2-Blu-ray-DVD,2017-01-10,48.74,True,FUNIMATION,,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400045561_anime-aquarion-logos-season-3-part-2-blu-ray-dvd-primary.jpg,,
The Eccentric Family Blu-ray,The-Eccentric-Family-Blu-ray,2016-10-03,33.99,True,NIS AMERICA,2013,307,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/813633017600_anime-the-eccentric-family-blu-ray-primary.jpg,,
Hanasaku Iroha Blossoms for Tomorrow Set 2 Blu-ray,Hanasaku-Iroha-Blossoms-for-Tomorrow-Set-2-Blu-ray,2016-10-03,33.99,True,NIS AMERICA,2011,308,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/813633017594_anime-hanasaku-iroha-blossoms-for-tomorrow-set-2-blu-ray-primary.jpg,,
Kizumonogatari Part 1 Tekketsu Blu-ray,Kizumonogatari-Part-1-Tekketsu-Blu-ray,2016-12-27,69.98,True,ANIPLEX OF AMERICA,,63,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816546020545_anime-kizumonogatari-part-1-tekketsu-blu-ray-primary.jpg,,
Triage X Blu-ray,Triage-X-Blu-ray,2017-01-24,44.99,True,SENTAI FILMWORKS,2015,275,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726020501_anime-triage-X-blu-ray-primary.jpg,,
Fairy Tail Part 22 Blu-ray/DVD,Fairy-Tail-Part-22-Blu-ray-DVD,2016-12-06,41.24,True,FUNIMATION,,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400017667_anime-fairy-tail-part-22-blu-ray-dvd-primary.jpg,,
Sengoku Basara Season 3 Blu-ray/DVD,Sengoku-Basara-Season-3-Blu-ray-DVD,2016-12-27,48.74,True,FUNIMATION,2014,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400016271_anime-sengoku-basara-season-3-blu-ray-dvd-primary.jpg,,
The Legend of the Legendary Heroes Blu-ray/DVD SAVE Edition,The-Legend-of-the-Legendary-Heroes-Blu-ray-DVD-SAVE-Edition,2016-12-13,26.24,True,FUNIMATION,,625,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400089541_anime-the-legend-of-the-legendary-heroes-SAVE-edition-blu-ray-DVD-primary.jpg,,
Wakaba Girl Blu-ray,Wakaba-Girl-Blu-ray,2016-12-20,26.24,True,SENTAI FILMWORKS,2015,112,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726021409_anime-wakaba-girl-blu-ray-primary.jpg,,
My Love Story Blu-ray,My-Love-Story-Blu-ray,2016-12-20,74.99,True,SENTAI FILMWORKS,2015,600,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/814131015990_anime-My-Love-Story-blu-ray-primary.jpg,,
Angelic Layer Blu-ray,Angelic-Layer-Blu-ray,2016-12-13,44.99,True,SENTAI FILMWORKS,,650,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/814131016492_anime-angelic-layer-blu-ray-primary.jpg,,
The Kawai Complex Guide to Manors & Hostel Behavior Blu-ray,The-Kawai-Complex-Guide-to-Manors-Hostel-Behavior-Blu-ray,2016-12-06,44.99,True,SENTAI FILMWORKS,2014,325,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/814131018793_anime-kawai-complex-guide-blu-ray-primary.jpg,,
Prison School Blu-ray/DVD,Prison-School-Blu-ray-DVD,2016-11-22,37.49,False,FUNIMATION,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400018114_anime-prison-school-blu-ray-primary.jpg,,
Sakura Wars The Movie Blu-ray/DVD SAVE Edition,Sakura-Wars-The-Movie-Blu-ray-DVD-SAVE-Edition,2016-11-29,18.74,True,FUNIMATION,,85,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400077098_anime-sakura-wars-the-movie-blu-ray-dvd-primary.jpg,,
Last Exile Fam The Silver Wing  Anime Classics Blu-ray/DVD,Last-Exile-Season-2-Blu-ray-DVD-Anime-Classics,2016-11-22,37.49,True,FUNIMATION,,575,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400089961_anime-last-exile-season-2-blu-ray-primary.jpg,,
Haganai Season 2 Blu-ray/DVD Anime Classics,Haganai-Season-2-Blu-ray-DVD-Anime-Classics,2016-11-22,37.49,True,FUNIMATION,2013,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400091599_anime-haganai-next-blu-ray-primary.jpg,,
Tales of Vesperia The First Strike Blu-ray/DVD Anime Classic,Tales-of-Vesperia-The-First-Strike-Blu-ray-DVD-Anime-Classics,2016-11-22,18.74,False,FUNIMATION,,110,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400090820_anime-tales-of-vesperia-the-first-strike-blu-ray-dvd-primary.jpg,,
Okami-san and Her Seven Companions Blu-ray/DVD SAVE Edition,Okami-san-and-Her-Seven-Companions-Blu-ray-DVD-SAVE-Edition,2016-11-29,22.49,True,FUNIMATION,2010,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400069673_anime-okami-san-and-her-seven-companions-blu-ray-save-primary.jpg,,
Heaven's Lost Property Movie Angeloid of Clockwork Blu-ray/D,Heavens-Lost-Property-Movie-Angeloid-of-Clockwork-Blu-ray-DVD,2016-11-29,18.74,True,FUNIMATION,,95,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400058776_anime-heavens-lost-property-movie-blu-ray-primary.jpg,,
Ultimate Otaku Teacher Season 1 Part 1 Blu-ray/DVD,Ultimate-Otaku-Teacher-Season-1-Part-1-Blu-ray-DVD,2016-11-15,26.24,False,FUNIMATION,2015,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400017803_anime-ultimate-otaku-teacher-season-1-part-1-blu-ray-dvd-primary.jpg,,
Aquarion Logos Season 3 Part 1 Blu-ray/DVD,Aquarion-Logos-Season-3-Part-1-Blu-ray-DVD,2016-11-22,48.74,True,FUNIMATION,,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400045554_anime-aquarion-logos-blu-ray-primary.jpg,,
Psychic School Wars Blu-ray/DVD,Psychic-School-Wars-Blu-ray-DVD,2016-11-01,22.49,False,FUNIMATION,,106,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400018152_anime-psychic-school-wars-blu-ray-primary.jpg,,
The Heroic Legend of Arslan Season 1 Part 2 Blu-ray/DVD,The-Heroic-Legend-of-Arslan-Season-1-Part-2-Blu-ray-DVD,2016-11-08,48.74,False,FUNIMATION,2015,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400073366_anime-the-heroic-legend-of-arslan-season-1-part-2-blu-ray-dvd-primary.jpg,,
King of Thorn Blu-ray/DVD SAVE Edition,King-of-Thorn-Blu-ray-DVD-SAVE-Edition,2016-11-01,14.99,True,FUNIMATION,,110,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400084225_anime-king-of-thorn-blu-ray-primary.jpg,,
In Search of the Lost Future Blu-ray/DVD,In-Search-of-the-Lost-Future-Blu-ray-DVD,2016-10-25,41.24,True,FUNIMATION,2014,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/704400059506_anime-in-search-of-the-lost-future-blu-ray-dvd-primary.jpg,,
JINSEI Life Consulting Blu-ray/DVD,JINSEI-Life-Consulting-Blu-ray-DVD,2016-10-04,37.49,True,FUNIMATION,2014,325,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/704400014154_anime-jinsei-life-consulting-blu-ray-dvd-primary.jpg,,
Level E Blu-ray/DVD SAVE Edition,Level-E-Blu-ray-DVD-SAVE-Edition,2016-10-11,22.49,True,FUNIMATION,2011,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400013386_anime-level-e-blu-ray-dvd-primary.jpg,,
Strike Witches The Movie Blu-ray/DVD,Strike-Witches-The-Movie-Blu-ray-DVD,2016-10-04,26.24,True,FUNIMATION,,95,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400011993_anime-strike-witches-movie-blu-ray-dvd-primary.jpg,,
Escaflowne The Movie Blu-ray/DVD,Escaflowne-The-Movie-Blu-ray-DVD,2016-10-18,26.24,True,FUNIMATION,,100,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400014505_anime-escaflowne-movie-blu-ray-dvd-primary.jpg,,
Attack on Titan The Movie Part 1 Blu-ray/DVD + UV,Attack-on-Titan-The-Movie-Part-1-Blu-ray-DVD-UV,2016-10-04,26.24,True,FUNIMATION,,99,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400072734_live-action-Attack-on-Titan-The-Movie-Part-1-Blu-ray-DVD-UV-primary.jpg,,
Owarimonogatari Volume 2 Blu-ray,Owarimonogatari-Volume-2-Blu-ray,2016-12-20,59.98,True,ANIPLEX OF AMERICA,2017,150,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816546020378_anime-owarimonogatari-volume-2-blu-ray-primary.jpg,,
Owarimonogatari Volume 1 Blu-ray,Owarimonogatari-Volume-1-Blu-ray,2016-10-25,69.98,False,ANIPLEX OF AMERICA,2015,175,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816546020361_anime-owarimonogatari-volume-1-blu-ray-primary.jpg,,
Love Live! The School Idol Movie Standard Edition Blu-ray,Love-Live-The-School-Idol-Movie-Standard-Edition-Blu-ray,2016-07-26,38.24,True,NIS AMERICA,,99,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/813633017747_anime-love-live-school-idol-movie-standard-edition-blu-ray-primary.jpg,,
Hello!! Kinmoza! Blu-ray,Hello-Kinmoza-Blu-ray,2016-10-18,44.99,True,SENTAI FILMWORKS,2015,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/814131016690_anime-hello-kinmozai-blu-ray-primary.jpg,,
Cobra the Animation Blu-ray,Cobra-the-Animation-Blu-ray,2016-10-18,59.99,True,SENTAI FILMWORKS,,505,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/814131017291_anime-cobra-the-animation-blu-ray-primary.jpg,,
Wish Upon the Pleiades Blu-ray,Wish-Upon-the-Pleiades-Blu-ray,2016-10-11,44.99,True,SENTAI FILMWORKS,,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/814131016591_anime-wish-upon-the-pleiades-blu-ray-primary.jpg,,
RE-KAN! Blu-ray,RE-KAN-Blu-ray,2016-10-04,44.99,True,SENTAI FILMWORKS,2015,325,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/814131017499_anime-re-kan-blu-ray-primary.jpg,,
Harmony Blu-ray/DVD + UV,Harmony-Blu-ray-DVD-UV,2016-09-06,26.24,True,FUNIMATION,,120,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400017605_anime-harmony-blu-ray-dvd-primary.jpg,,
Fairy Tail Part 21 Blu-ray/DVD,Fairy-Tail-Part-21-Blu-ray-DVD,2016-09-06,41.24,True,FUNIMATION,,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400017650_anime-fairy-tail-part-21-blu-ray-dvd-primary.jpg,,
The Disappearance of Nagato Yuki-chan Blu-ray/DVD,The-Disappearance-of-Nagato-Yuki-chan-Blu-ray-DVD,2016-09-13,48.74,True,FUNIMATION,2015,400,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400073809_anime-the-disappearance-of-nagato-yuki-chan-blu-ray-dvd-primary.jpg,,
The Melancholy of Haruhi Suzumiya Seasons 1 and 2 Blu-ray,The-Melancholy-of-Haruhi-Suzumiya-Seasons-1-and-2-Blu-ray,2016-09-13,48.74,True,FUNIMATION,2006,700,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400017773_anime-the-melancholy-of-haruhi-suzumiya-seasons-1-2-blu-ray-primary.jpg,,
Charlotte Volume 2 Blu-ray,Charlotte-Volume-2-Blu-ray,2016-11-15,74.98,True,ANIPLEX OF AMERICA,,168,"['English', 'Japanese']","['English', 'Spanish']",https://www.rightstufanime.com/images/productImages/851822006943_anime-charlotte-volume-2-blu-ray-primary.jpg,,
Puella Magi Madoka Magica TV Box Set Blu-ray,Puella-Magi-Madoka-Magica-TV-Box-Set-Blu-ray,2016-09-27,119.98,False,ANIPLEX OF AMERICA,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816546020248_anime-puella-magi-madoka-magica-tv-box-set-blu-ray-primary.jpg,,
Rozen Maiden Zuruckspulen Blu-ray,Rozen-Maiden-Zuruckspulen-Blu-ray,2016-09-20,52.49,True,SENTAI FILMWORKS,2013,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/814131013491_anime-rozen-maiden-zuruckspulen-blu-ray-primary.jpg,,
RIN-NE Collection 2 Blu-ray,RIN-NE-Collection-2-Blu-ray,2016-09-06,44.99,True,SENTAI FILMWORKS,2015,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/814131013194_anime-rin-ne-2-blu-ray-primary.jpg,,
The Heroic Legend of Arslan Season 1 Part 1 Blu-ray/DVD,The-Heroic-Legend-of-Arslan-Season-1-Part-1-Blu-ray-DVD,2016-08-23,48.74,True,FUNIMATION,,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400073359_anime-heroic-legend-of-arslan-season-1-part-1-blu-ray-dvd-primary.jpg,,
Blood Blockade Battlefront Blu-ray/DVD,Blood-Blockade-Battlefront-Blu-ray-DVD,2016-08-16,37.49,True,FUNIMATION,,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400012969_anime-blood-blockade-battlefront-blu-ray-dvd-primary.jpg,,
Hal Blu-ray/DVD,Hal-Blu-ray-DVD,2016-08-23,14.99,True,FUNIMATION,,60,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400015366_anime-hal-blu-ray-dvd-primary.jpg,,
The Empire of Corpses Blu-ray/DVD + UV,The-Empire-of-Corpses-Blu-ray-DVD-UV,2016-07-05,26.24,True,FUNIMATION,,120,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400059612_anime-empire-of-corpses-bd-dvd-primary.jpg,,
Hakuoki Warrior Spirit of the Blue Sky Blu-ray,Hakuoki-Warrior-Spirit-of-the-Blue-Sky-Blu-ray,2016-08-23,29.99,True,SENTAI FILMWORKS,,95,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/814131016980_anime-hakuoki-movie-2-blu-ray-primary.jpg,,
Trinity Seven Blu-ray,Trinity-Seven-Blu-ray,2016-08-16,52.49,True,SENTAI FILMWORKS,2014,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/814131015686_anime-trinity-seven-blu-ray-primary.jpg,,
"Wake Up, Girls! Blu-ray",Wake-Up-Girls-Blu-ray,2016-08-09,44.99,True,SENTAI FILMWORKS,2014,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/814131015884_anime-wake-up-girls-blu-ray-primary.jpg,,
A Good Librarian Like a Good Shepherd Blu-ray/DVD,A-Good-Librarian-Like-a-Good-Shepherd-Blu-ray-DVD,2016-07-12,37.49,True,FUNIMATION,,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/704400093456_anime-good-librarian-like-good-shepherd-bluray-primary.jpg,,
Fractale Blu-ray/DVD SAVE Edition,Fractale-Blu-ray-DVD-SAVE-Edition,2016-07-19,22.49,True,FUNIMATION,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400090332_anime-fractale-bluray-primary.jpg,,
A Certain Magical Index Season 2 Blu-ray/DVD,A-Certain-Magical-Index-Season-2-Blu-ray-DVD,2016-07-19,37.49,True,FUNIMATION,,600,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400067662_anime-certain-magical-index-season-2-bluray-primary.jpg,,
The Devil is a Part Timer Blu-ray/DVD Anime Classics,The-Devil-is-a-Part-Timer-Blu-ray-DVD-Anime-Classics,2016-07-05,33.74,True,FUNIMATION,,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400092374_anime-devil-is-a-part-timer-bluray-primary.jpg,,
Aquarion EVOL Season 2 Blu-ray/DVD SAVE Edition,Aquarion-EVOL-Season-2-Blu-ray-DVD-S-A-V-E-Edition,2016-07-05,26.24,False,FUNIMATION,,650,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400045547_anime-aquarion-evol- bluray-save-primary.jpg,,
Love Live! School Idol Project Season 2 Blu-ray,Love-Live-School-Idol-Project-Season-2-Blu-ray,2016-04-12,33.99,True,NIS AMERICA,,308,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/813633017150_anime-lovelive-season-2-standard-blu-ray-primary.jpg,,
Wagnaria!!3 Volume 2 Blu-ray,Wagnaria3-Volume-2-Blu-ray,2016-08-30,69.98,True,ANIPLEX OF AMERICA,2015,190,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/851822006882_anime-wagnaria3-2-primary.jpg,,
Wagnaria!!3 Volume 1 Blu-ray,Wagnaria3-Volume-1-Blu-ray,2016-06-28,69.98,True,ANIPLEX OF AMERICA,2015,166,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/851822006875_anime-wagnaria3-1-primary.jpg,,
Softenni Blu-ray,Softenni-Blu-ray,2016-07-19,44.99,True,SENTAI FILMWORKS,2011,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/814131015297_anime-softenni-blu-ray-primary.jpg,,
Strawberry Marshmallow OVA Blu-ray,Strawberry-Marshmallow-OVA-Blu-ray,2016-07-12,26.24,True,SENTAI FILMWORKS,2007,130,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/814131013996_anime-strawberry-marshmallow-ova-blu-ray-primary.jpg,,
RIN-NE Collection 1 Blu-ray,RIN-NE-Collection-1-Blu-ray,2016-07-12,44.99,True,SENTAI FILMWORKS,2015,325,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/814131012999_anime-rin-ne-1-blu-ray-primary.jpg,,
Arch Angels Blu-ray/DVD,Arch-Angels-Blu-ray-DVD,2016-07-05,22.49,True,SENTAI FILMWORKS,,92,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/814131010599_live-action-arch-angels-blu-ray-dvd-primary.jpg,,
Selector Spread WIXOSS Blu-ray/DVD,Selector-Spread-WIXOSS-Blu-ray-DVD,2016-06-28,48.74,True,FUNIMATION,2014,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400093623_liveaction-selector-spread-wixoss-bluray-primary.jpg,,
Fairy Tail Part 20 Blu-ray/DVD,Fairy-Tail-DVD-Blu-ray-Part-20,2016-06-07,41.24,True,FUNIMATION,,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400015205_anime-fairy-tail-part-20-primary.jpg,,
PSYCHO-PASS The Movie Blu-ray/DVD,PSYCHO-PASS-The-Movie-DVD-Blu-ray,2016-06-07,26.24,True,FUNIMATION,,113,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400094279_anime-psycho-pass-the-movie-blu-ray-primary.jpg,,
The Boy and the Beast Blu-ray/DVD + UV,The-Boy-and-the-Beast-Blu-ray-DVD,2016-06-07,26.24,False,FUNIMATION,,119,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400014918_anime-boy-and-the-beast-blu-ray-primary.jpg,,
Hakuoki Wild Dance of Kyoto Blu-ray,Hakuoki-Wild-Dance-of-Kyoto-Blu-ray,2016-06-28,29.99,True,SENTAI FILMWORKS,,95,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/814131016881_anime-hakuoki-wild-dance-of-kyoto-primary.jpg,,
And Yet the Town Moves Blu-ray,And-Yet-the-Town-Moves-Blu-ray,2016-06-21,44.99,True,SENTAI FILMWORKS,,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/814131013095_anime-and-yet-the-town-moves-primary.jpg,,
Bodacious Space Pirates Abyss of Hyperspace Movie Blu-ray,Bodacious-Space-Pirates-Abyss-of-Hyperspace-Movie-Blu-ray,2016-06-17,29.99,True,SENTAI FILMWORKS,,93,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/814131014597_anime-bodacious-space-pirates-movie-abyss-of-hyperspace-primary.jpg,,
"Wake Up, Girls! Movie Blu-ray",Wake-Up-Girls-Movie-Blu-ray,2016-06-07,22.49,True,SENTAI FILMWORKS,,52,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/814131015587_anime-wake-up-girls-movie-primary.jpg,,
MEDAKA BOX Complete Collection Blu-ray,MEDAKA-BOX-Complete-Collection-Blu-ray,2016-06-07,74.99,True,SENTAI FILMWORKS,2012,600,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/814131015969_anime-medaka-box-primary.jpg,,
Black Butler Book of Murder OVA Blu-ray/DVD,Black-Butler-Book-of-Murder-OVA-Blu-ray-DVD,2016-05-17,26.24,True,FUNIMATION,,123,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400059346_anime-black-butler-book-of-murder-combo-primary.jpg,,
Yuruyuri: Happy Go Lily Season 2 Standard Edition Blu-ray,Yuruyuri-Happy-Go-Lily-Season-2-Standard-Edition-Blu-ray,2016-02-02,33.99,True,NIS AMERICA,2012,286,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/813633016627_anime-yuruyuri-season-2-standard-primary.jpg,,
Shirobako Collection 2 Blu-ray,Shirobako-Collection-2-Blu-ray,2016-05-24,44.99,True,SENTAI FILMWORKS,2014,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/814131013798_anime-shirobako-2-blu-ray-primary.jpg,,
Strawberry Marshmallow TV Collection Blu-ray,Strawberry-Marshmallow-TV-Collection-Blu-ray,2016-05-10,44.99,True,SENTAI FILMWORKS,2005,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/814131013897_anime-strawberry-marshmallow-blu-ray-primary.jpg,,
Durarara!! x 2 Volume 4 Blu-ray,Durarara-x-2-Volume-4-Blu-ray,2016-05-24,79.98,False,ANIPLEX OF AMERICA,,175,"['English', 'Japanese']","['English', 'Spanish']",https://www.rightstufanime.com/images/productImages/851822006202_anime-durarara-x2-4-blu-ray-primary.jpg,,
Durarara!! x 2 Volume 3 Blu-ray,Durarara-x-2-Volume-3-Blu-ray,2016-03-22,79.98,False,ANIPLEX OF AMERICA,,150,"['English', 'Japanese']","['English', 'Spanish']",https://www.rightstufanime.com/images/productImages/856137005957_anime-durarara-x2-3-blu-ray-primary.jpg,,
GARO The Animation Season 1 Part 1 Blu-ray/DVD,GARO-The-Animation-Season-One-Part-1-Blu-ray-DVD,2016-04-26,48.74,True,FUNIMATION,2014,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400016813_anime-garo-the-animation-primary.jpg,,
Black Butler Season 3 Blu-ray/DVD,Black-Butler-Season-Three-Blu-ray-DVD,2016-04-19,48.74,False,FUNIMATION,,250,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400059414_anime-black-butler-book-of-circus-primary.jpg,,
Ghost in the Shell: Arise The New Movie Blu-ray/DVD,Ghost-in-the-Shell-Arise-The-New-Movie-Blu-ray-DVD,2016-04-05,26.24,False,FUNIMATION,,100,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400070808_anime-gits-arise-new-movie-combo-primary.jpg,,
Space Brothers Collection 8 Blu-ray,Space-Brothers-Collection-8-Blu-ray,2016-04-26,44.99,True,SENTAI FILMWORKS,2012,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/814131014498_anime-space-brothers-collection-8-blu-ray-primary.jpg,,
Yamishibai Blu-ray,Yamishibai-Blu-ray,2016-04-19,20.99,True,SENTAI FILMWORKS,2013,117,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/814131015983_anime-yamishibai-blu-ray-primary.jpg,,
PSYCHO-PASS Season 2 Premium Edition Blu-ray/DVD,PSYCHO-PASS-Season-2-Premium-Edition-Blu-ray-DVD,2016-03-08,63.74,True,FUNIMATION,2014,275,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400094347_anime-psycho-pass-premium-primary.jpg,,
PSYCHO-PASS Season 2 Blu-ray/DVD,PSYCHO-PASS-Season-2-Blu-ray-DVD,2016-03-08,48.74,True,FUNIMATION,2014,275,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/704400094354_anime-psycho-pass-2-bd-dvd-primary.jpg,,
C3 Complete Series + OVA Blu-ray/DVD,C3-Complete-Series-OVA-Blu-ray-DVD,2016-03-15,37.49,True,FUNIMATION,,330,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/704400016714_anime-c3-cursed-complete-bd-primary.jpg,,
