Title,ProductId,Release,Price,In stock,Publisher,Created,Runtime,Spoken Languages,SubTitle Languages,ImageURL,Promotion,OrderType
When Supernatural Battles Became Commonplace Blu-ray,When-Supernatural-Battles-Became-Commonplace-Blu-ray-2020,2020-12-08,37.49,False,SENTAI FILMWORKS,2014,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726020143_anime-when-supernatural-battles-became-commonplace-blu-ray-primary.jpg,,
The Garden of Words Blu-ray,The-Garden-of-Words-Blu-ray,2020-12-08,22.49,False,SENTAI FILMWORKS,2013,46,"['English', 'Japanese', 'Spanish']",['English'],https://www.rightstufanime.com/images/productImages/816726020648_anime-the-garden-of-words-blu-ray-primary.jpg,,
7 Seeds Part 1 Blu-ray,7-Seeds-Part-1-Blu-ray,2020-12-08,52.49,True,SENTAI FILMWORKS,2019,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726029030_anime-7-seeds-blu-ray-primary.jpg,,
Outburst Dreamer Boys Blu-ray,Outburst-Dreamer-Boys-Blu-ray,2020-12-01,44.99,True,SENTAI FILMWORKS,2019,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726029733_anime-outburst-dreamer-boys-blu-ray-primary.jpg,,
Ajin Demi-Human The OADS Blu-ray,Ajin-Demi-Human-The-OADS-Blu-ray,2020-12-01,22.49,True,SENTAI FILMWORKS,2016,67,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726028736_anime-ajin-demi-human-the-oads-blu-ray-primary.jpg,,
Lord El-Melloi II's Case Files [Rail Zeppelin] Grace note Box Set Blu-ray,Lord-El-Melloi-IIs-Case-Files-Rail-Zepellin-Grace-note-Box-Set-Blu-ray,2020-12-15,139.98,True,ANIPLEX OF AMERICA,2019,330,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816546023621_anime-lord-el-melloi-IIs-case-files-rail-zeppelin-grace-note-box-set-blu-ray-primary.jpg,,
Locke the Superman Blu-ray,Locke-the-Superman-Blu-ray,2020-11-24,22.49,True,SENTAI FILMWORKS,1984,120,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726028934_anime-locke-the-superman-blu-ray-primary.jpg,,
Assassins Pride Blu-ray,Assassins-Pride-Blu-ray,2020-11-24,52.49,True,SENTAI FILMWORKS,2019,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726029535_anime-assassins-pride-blu-ray-primary.jpg,,
Val X Love Blu-ray,Val-X-Love-Blu-ray,2020-11-17,44.99,True,SENTAI FILMWORKS,2019,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726029634_anime-val-x-love-blu-ray-primary.jpg,,
Hayate the Combat Butler Ultimate Collection Blu-ray,Hayate-the-Combat-Butler-Ultimate-Collection-Blu-ray,2020-11-10,97.49,False,SENTAI FILMWORKS,2009,2585,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726027036_anime-hayate-the-combat-butler-ultimate-collection-blu-ray-primary.jpg,,
Granbelm Blu-ray,Granbelm-Blu-ray,2020-11-03,44.99,True,SENTAI FILMWORKS,2019,325,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726028330_anime-granbelm-blu-ray-primary.jpg,,
Beautiful Bones Sakurakos Investigation Blu-ray,Beautiful-Bones-Sakurakos-Investigation-Blu-ray-2020,2020-10-06,37.49,True,SENTAI FILMWORKS,,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726028538_anime-beautiful-bones-sakurakos-investigation-blu-ray-primary.jpg,,
Punch Line Blu-ray,Punch-Line-Blu-ray-2020,2020-10-13,37.49,True,SENTAI FILMWORKS,2015,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726028637_anime-punch-line-primary.jpg,,
Shirobako Complete Collection Blu-ray,Shirobako-Complete-Collection-Blu-ray,2020-10-13,67.49,True,SENTAI FILMWORKS,2014,600,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726025735_anime-shirobako-complete-collection-blu-ray-primary.jpg,,
ef A Tale of Memories & Melodies Steelbook Blu-ray,Ef-A-Tale-of-Memories-and-Melodies-Steelbook-Blu-ray,2020-11-24,74.99,True,SENTAI FILMWORKS,2007,600,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726027739_anime-ef-a-tale-of-memories-and-melodies-steelbook-blu-ray-primary.jpg,,
Negima! + Negima!? Blu-ray,Negima-plus-Negima-Blu-ray,2020-10-20,97.49,True,SENTAI FILMWORKS,2005,1355,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726026930_anime-negmia-plus-negima-blu-ray-primary.jpg,,
Akame ga Kill Complete Collection Steelbook Blu-ray,Akame-ga-Kill-Complete-Collection-Steelbook-Blu-ray,2020-10-27,74.99,True,SENTAI FILMWORKS,2018,600,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726027630_anime-akame-ga-kill-complete-collection-steelbook-blu-ray-primary.jpg,,
The Wonderland Blu-ray/DVD,The-Wonderland-Blu-ray-DVD,2020-10-06,21.58,True,SHOUT FACTORY,2019,116,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/826663208306_anime-the-wonderland-blu-ray-dvd-primary.jpg,,
PERSONA5 the Animation Blu-ray,PERSONA5-the-Animation-Blu-ray,2020-09-29,298.98,True,ANIPLEX OF AMERICA,2018,880,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816546022693_anime-persona5-the-animation-blu-ray-primary.jpg,,
B The Beginning Season 1 Ultimate Collection Blu-ray,B-the-Beginning-Season-1-Ultimate-Collection-Blu-ray,2020-10-06,119.99,True,SHOUT FACTORY,2018,330,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/826663211696_anime-b-the-beggining-season-1-ultimate-collection-blu-ray-primary.jpg,,
B The Beginning Season 1 Blu-ray/DVD,B-The-Beginning-Season-1-Blu-ray-DVD,2020-10-06,23.98,True,SHOUT FACTORY,2018,330,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/826663211641_anime-b-the-beginning-season-1-blu-ray-primary.jpg,,
Moribito Guardian of the Spirit Complete Collection Blu-ray,Moribito-Guardian-of-the-Spirit-Complete-Collection-Blu-ray,2020-09-29,52.49,False,SENTAI FILMWORKS,2007,650,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726028033_anime-moribito-guardian-of-the-spirit-complete-collection-blu-ray-primary.jpg,,
Wasteful Days of High School Girls Blu-ray,Wasteful-Days-of-High-School-Girls-Blu-ray,2020-09-22,52.49,True,SENTAI FILMWORKS,2019,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726026831_anime-wasteful-days-of-high-school-girls-blu-ray-primary.jpg,,
Z/X Code Reunion Blu-ray,Z-X-Code-Reunion-Blu-ray,2020-09-15,37.49,True,SENTAI FILMWORKS,2019,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726027531_anime-z-x-code-reunion-blu-ray-primary.jpg,,
Bodacious Space Pirates Complete Collection Blu-ray,Bodacious-Space-Pirates-Complete-Collection-Blu-ray,2020-09-15,52.49,True,SENTAI FILMWORKS,2012,650,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726027838_anime-bodacious-space-pirates-complete-collection-blu-ray-primary.jpg,,
Diabolik Lovers Complete Collection Blu-ray,Diabolik-Lovers-Complete-Collection-Blu-ray,2020-09-08,52.49,True,SENTAI FILMWORKS,2013,360,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726027432_anime-diabolik-lovers-complete-collection-blu-ray-primary.jpg,,
The Demon Girl Next Door Blu-ray,The-Demon-Girl-Next-Door-Blu-ray,2020-09-01,52.49,True,SENTAI FILMWORKS,2019,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726025537_anime-the-demon-girl-next-door-blu-ray-primary.jpg,,
Try Knights Blu-ray,Try-Knights-Blu-ray,2020-08-11,37.49,True,SENTAI FILMWORKS,,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726026732_anime-try-knights-blu-ray-primary.jpg,,
The Pet Girl of Sakurasou Blu-ray,The-Pet-Girl-of-Sakurasou-Blu-ray,2020-08-25,67.49,True,SENTAI FILMWORKS,2012,600,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726023137_anime-the-pet-girl-of-sakurasou-blu-ray-primary.jpg,,
Undefeated Bahamut Chronicle Blu-ray,Undefeated-Bahamut-Chronicle-Complete-Collection-Blu-ray,2020-08-04,37.49,True,SENTAI FILMWORKS,2016,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726025636_anime-undefeated-bahamut-chronicle-blu-ray-primary.jpg,,
Fragtime Blu-ray,Fragtime-Blu-ray,2020-08-18,22.49,True,SENTAI FILMWORKS,2019,60,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726026336_anime-fragtime-blu-ray-primary.jpg,,
Is It Wrong to Try to Pick Up Girls in a Dungeon?! Season 2 Blu-ray,Is-It-Wrong-to-Try-to-Pick-Up-Girls-in-a-Dungeon-Season-2-Blu-ray,2020-08-04,52.49,False,SENTAI FILMWORKS,2019,350,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726025339_anime-is-it-wrong-to-try-to-pick-up-girls-in-a-dungeon-season-2-blu-ray-primary.jpg,,
Fate/stay night [Unlimited Blade Works] Complete Box Set Blu-ray,Fate-stay-night-Unlimited-Blade-Works-Complete-Box-Set-Blu-ray,2020-07-14,189.98,True,ANIPLEX OF AMERICA,2014,706,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816546022747_anime-fate-stay-night-unlimited-blade-works-complete-box-set-blu-ray-primary.jpg,,
Digimon Adventure Last Evolution Kizuna Blu-ray/DVD,Digimon-Adventure-Last-Evolution-Kizuna-Blu-ray-DVD,2020-10-06,18.38,True,SHOUT FACTORY,2019,94,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/826663208696_anime-digimon-adventure-last-evolution-kizuna-primary.jpg,,
Demon Slayer Kimetsu no Yaiba Volume 2 Limited Edition Blu-ray,Demon-Slayer-Kimetsu-no-Yaiba-Volume-2-Limited-Edition-Blu-ray,2020-11-24,129.98,True,ANIPLEX OF AMERICA,2019,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816546022761_anime-demon-slayer-kimetsu-no-yaiba-volume-2-limited-edition-blu-ray-primary.jpg,,
Demon Slayer Kimetsu no Yaiba Volume 1 Limited Edition Blu-ray,Demon-Slayer-Kimetsu-no-Yaiba-Volume-1-Limited-Edition-Blu-ray,2020-06-30,129.98,True,ANIPLEX OF AMERICA,2019,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/8165460227540_anime-demon-slayer-kimetsu-no-yaiba-volume-1-limited-edition-blu-ray-primary.jpg,,
Revue Starlight Premium Box Set Blu-ray,Revue-Starlight-Premium-Box-Set-Blu-ray,2020-07-28,112.49,True,SENTAI FILMWORKS,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726022932_anime-revue-starlight-premium-box-set-blu-ray-primary.jpg,,
O Maidens in Your Savage Season Blu-ray,O-Maidens-in-Your-Savage-Season-Blu-ray,2020-07-28,52.49,True,SENTAI FILMWORKS,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726026534_anime-o-maidens-in-your-savage-season-blu-ray-primary.jpg,,
How clumsy you are Miss Ueno Blu-ray,How-clumsy-you-are-Miss-Ueno-Blu-ray,2020-07-21,37.49,True,SENTAI FILMWORKS,2019,180,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726025438_anime-how-clumsy-you-are-miss-ueno-blu-ray-primary.jpg,,
Fate/kaleid Liner Prisma Illya Primsa*Phantasm Blu-ray,Fate-kaleid-Liner-Prisma-Illya-Primsa-Phantasm-Blu-ray,2020-07-14,11.99,True,SENTAI FILMWORKS,2019,62,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726026138_anime-fate-kaleid-liner-prisma-illya-primsa-phantasm-blu-ray-primary.jpg,,
Fate/kaleid Liner Prisma Illya Vow In the Snow Blu-ray,Fate-kaleid-Liner-Prisma-Illya-Vow-In-the-Snow-Blu-ray,2020-07-14,11.99,False,SENTAI FILMWORKS,2017,89,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726026039_anime-fate-lakeid-liner-prisma-illya-vow-in-the-snow-blu-ray-primary.jpg,,
Utano Princesama Maji LOVE Kingdom Blu-ray,Uta-no-Prince-Sama-Maji-LOVE-Kingdom-Blu-ray,2020-07-07,22.49,True,SENTAI FILMWORKS,2019,87,['Japanese'],"['English', 'Spanish']",https://www.rightstufanime.com/images/productImages/816726027135_anime-uta-no-prince-sama-maji-love-kingdom-blu-ray-primary.jpg,,
Tonari no Seki-kun The Master of Killing Time Blu-ray,Tonari-no-Seki-kun-The-Master-of-Killing-Time-Blu-ray-2020,2020-07-07,29.99,True,SENTAI FILMWORKS,2014,168,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726025230_anime-tonari-no-seki-kun-the-master-of-killing-time-blu-ray-primary.jpg,,
Rascal Does Not Dream of a Dreaming Girl Blu-ray,Rascal-Does-Not-Dream-of-a-Dreaming-Girl-Blu-ray,2020-06-30,39.98,True,ANIPLEX OF AMERICA,2019,89,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816546022723_anime-rascal-does-not-dream-of-a-dreaming-girl-blu-ray-primary.jpg,,
Run With the Wind Premium Box Set Blu-ray,Run-With-the-Wind-Premium-Box-Set-Blu-ray,2020-06-30,97.49,True,SENTAI FILMWORKS,,575,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726024233_anime-run-with-the-wind-premium-box-set-primary.jpg,,
RE: STAGE! Dream Days Blu-ray,RE-STAGE-Dream-Days-Blu-ray,2020-06-23,44.99,True,SENTAI FILMWORKS,,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726025131_anime-re-stage-dream-days-blu-ray-primary.jpg,,
After the Rain Blu-ray,After-the-Rain-Blu-ray,2020-06-30,52.49,True,SENTAI FILMWORKS,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726024332_anime-after-the-rain-blu-ray-primary.jpg,,
Real Girl Premium Box Set Blu-ray,Real-Girl-Premium-Box-Set-Blu-ray,2020-06-23,97.49,True,SENTAI FILMWORKS,,600,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726023434_anime-real-girl-premium-box-set-primary.jpg,,
Domestic Girlfriend Blu-ray,Domestic-Girlfriend-Blu-ray,2020-06-16,52.49,True,SENTAI FILMWORKS,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726024738_anime-domestic-girlfriend-blu-ray-primary.jpg,,
Mysteria Friends Premium Box Set Blu-ray,Mysteria-Friends-Premium-Box-Set-Blu-ray,2020-06-16,74.99,True,SENTAI FILMWORKS,,150,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726022734_anime-mysteria-friends-premium-box-set-blu-ray-primary.jpg,,
Non Non Biyori Vacation Blu-ray,Non-Non-Biyori-Vacation-Blu-ray,2020-06-09,22.49,False,SENTAI FILMWORKS,,71,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726025032_anime-non-non-biyori-vacation-movie-blu-ray-primary.jpg,,
Tamako Market Love Story Collection Blu-ray,Tamako-Market-Love-Story-Collection-Blu-ray,2020-06-02,52.49,False,SENTAI FILMWORKS,,385,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726025933_anime-tamako-market-love-story-collection-blu-ray-primary.jpg,,
Sound! Euphonium The Movie Our Promise A Brand New Day Blu-ray/DVD,Sound-Euphonium-The-Movie-Our-Promise-A-Brand-New-Day-Blu-ray-DVD,2020-06-02,21.59,True,SHOUT FACTORY,2019,110,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/826663207453_anime-sound-euphonium-the-movie-our-promise-a-brand-new-day-blu-ray-dvd-primary.jpg,,
Run With the Wind Blu-ray,Run-with-the-Wind-Blu-ray,2020-05-26,67.49,True,SENTAI FILMWORKS,2018,575,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726024134_anime-run-with-the-wind-blu-ray-primary.jpg,,
Senryu Girl Blu-ray,Senryu-Girl-Blu-ray,2020-05-19,37.49,True,SENTAI FILMWORKS,2019,180,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726023939_anime-senryu-girl-blu-ray-primary.jpg,,
Vampire Hunter D OVA Steelbook Blu-ray,Vampire-Hunter-D-OVA-Steelbook-Blu-ray,2020-05-12,52.49,False,SENTAI FILMWORKS,1985,80,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726021638_anime-vampire-hunter-d-ova-steelbook-blu-ray-primary.jpg,,
Maid Sama Blu-ray,Maid-Sama-Blu-ray,2020-05-12,67.49,True,SENTAI FILMWORKS,2010,665,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726024639_anime-maid-sama-blu-ray-primary.jpg,,
Why the Hell Are You Here Teacher!? Blu-ray,Why-the-Hell-Are-You-Here-Teacher-Blu-ray,2020-05-26,37.49,True,SENTAI FILMWORKS,,195,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726024530_anime-why-the-hell-are-you-here-teacher-blu-ray-primary.jpg,,
NISEKOI False Love Complete Box Set Blu-ray,NISEKOI-False-Love-Complete-Box-Set-Blu-ray,2020-04-28,198.98,True,ANIPLEX OF AMERICA,,880,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816546022501_anime-nisekoi-false-love-complete-box-set-blu-ray-primary.jpg,,
Clannad Steelbook Blu-ray,Clannad-Steelbook-Blu-ray,2020-04-28,112.49,False,SENTAI FILMWORKS,2008,1225,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726023632_anime-clannad-steel-book-blu-ray-primary.jpg,,
Wz Blu-ray,Wz-Blu-ray,2020-04-28,44.99,True,SENTAI FILMWORKS,2019,400,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726024936_anime-wz-blu-ray-primary.jpg,,
BanG Dream! Season 2 Blu-ray,BanG-Dream-Season-2-Blu-ray,2020-04-21,41.99,True,SENTAI FILMWORKS,2019,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726023236_anime-bang-dream-season-2-blu-ray-primary.jpg,,
Cinderella Nine Blu-ray,Cinderella-Nine-Blu-ray,2020-04-14,44.99,True,SENTAI FILMWORKS,2019,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726024837_anime-cinderella-nine-blu-ray-primary.jpg,,
Ao-chan Cant Study Blu-ray,Ao-chan-Cant-Study-Blu-ray,2020-04-14,37.49,True,SENTAI FILMWORKS,2019,180,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726024431_anime-ao-chan-cant-study-blu-ray-primary.jpg,,
Revue Starlight Blu-ray,Revue-Starlight-Blu-ray,2020-04-07,52.49,True,SENTAI FILMWORKS,2018,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726022833_anime-revue-starlight-blu-ray-primary.jpg,,
Mysteria Friends Blu-ray,Mysteria-Friends-Blu-ray,2020-03-10,37.49,True,SENTAI FILMWORKS,,150,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726022635_anime-mysteria-friends-blu-ray-primary.jpg,,
Release the Spyce Premium Edition Box Set Blu-ray,Release-the-Spyce-Premium-Edition-Box-Set-Blu-ray,2020-03-17,74.99,True,SENTAI FILMWORKS,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726021331_anime-release-the-spyce-premium-edition-box-set-blu-ray-primary.jpg,,
Release the Spyce Blu-ray,Release-the-Spyce-Blu-ray,2020-03-17,52.49,True,SENTAI FILMWORKS,,300,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726021430_anime-release-the-spyce-blu-ray-primary.jpg,,
To Love Ru Blu-ray,To-Love-Ru-Season-1-English-Dub-Blu-ray,2020-03-31,53.99,True,SENTAI FILMWORKS,2008,650,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726022536_anime-to-love-ru-season-1-english-dub-blu-ray-primary.jpg,,
"Love, Chunibyo & Other Delusions Ultimate Collection Blu-ray",Love-Chunibyo-and-Other-Delusions-Ultimate-Collection-Blu-ray,2020-03-10,97.49,False,SENTAI FILMWORKS,,840,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726023830_anime-love-chunibyo-and-other-delusions-ultimate-collection-blu-ray-primary.jpg,,
Grimms' Notes the Animation Blu-Ray,Grimms-Notes-the-Animation-Blu-Ray,2020-03-03,44.99,True,SENTAI FILMWORKS,2019,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726023533_anime-grimms-notes-the-animation-blu-Ray-primary.jpg,,
Laughing Under the Clouds Gaiden Movie Collection Blu-ray/DVD,Laughing-Under-the-Clouds-Gaiden-Movie-Collection,2020-02-04,21.59,True,SHOUT FACTORY,,180,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/826663204827_anime-donten-laughing-under-the-clouds-gaiden-movie-collection-blu-ray-dvd-primary.jpg,,
Food Wars! The Third Plate Premium Box Set Blu-ray/DVD,Food-Wars-The-Third-Plate-Premium-Box-Set-Blu-ray-DVD,2020-02-25,134.99,True,SENTAI FILMWORKS,,600,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726027821_anime-food-wars-the-third-plate-premium-box-set-blu-ray-dvd-primary.jpg,,
Real Girl Blu-ray,Real-Girl-Blu-ray,2020-02-18,67.49,True,SENTAI FILMWORKS,,600,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726023335_anime-real-girl-blu-ray-primary.jpg,,
Food Wars! The Third Plate Blu-ray,Food-Wars-The-Third-Plate-Blu-ray,2020-02-25,67.49,True,SENTAI FILMWORKS,2017,600,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726027722_anime-food-wars-the-third-plate-blu-ray-primary.jpg,,
The Magnificent KOTOBUKI Blu-ray,The-Magnificent-KOTOBUKI-Blu-ray,2020-02-04,44.99,True,SENTAI FILMWORKS,2019,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726022437_anime-the-magnificent-kotobuki-blu-ray-primary.jpg,,
Space Brothers #0 Blu-ray,Space-Brothers-0-Blu-ray,2020-02-18,29.99,True,SENTAI FILMWORKS,2014,95,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726023731_anime-space-brothers-episode-0-blu-ray-primary.jpg,,
The Promised Neverland Blu-ray,The-Promised-Neverland-Blu-ray,2020-03-31,129.98,True,ANIPLEX OF AMERICA,2019,270,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816546022563_anime-the-promised-neverland-blu-ray-primary.jpg,,
Sword Art Online Alicization Blu-ray,Sword-Art-Online-Alicization-Blu-ray,2020-04-21,249.98,True,ANIPLEX OF AMERICA,2018,650,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816546022556_anime-sword-art-online-alicization-blu-ray-primary.jpg,,
Zoku Owarimonogatari Blu-ray,Zoku-Owarimonogatari-Blu-ray,2020-01-28,59.98,False,ANIPLEX OF AMERICA,,160,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816546022525_anime-zoku-owarimonogatari-blu-ray-primary.jpg,,
Kaguya-sama Love Is War Blu-ray,Kaguya-sama-Love-Is-War-Blu-ray,2020-02-18,99.98,False,ANIPLEX OF AMERICA,,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816546022303_anime-kaguya-sama-love-is-war-blu-ray-primary.jpg,,
Tsurune Premium Box Set Blu-ray,Tsurune-Premium-Box-Set-Blu-ray,2020-01-28,74.99,True,SENTAI FILMWORKS,2018,350,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726021133_anime-tsurune-premium-box-set-blu-ray-primary.jpg,,
Tsurune Blu-ray,Tsurune-Blu-ray,2020-01-28,52.49,True,SENTAI FILMWORKS,2018,350,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726021232_anime-tsurune-blu-ray-primary.jpg,,
The Price of Smiles Blu-ray,The-Price-of-Smiles-Blu-ray,2020-01-14,44.99,True,SENTAI FILMWORKS,,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726023038_anime-the-price-of-smiles-blu-ray-primary.jpg,,
The Girl in Twilight Blu-ray,The-Girl-in-Twilight-Blu-ray,2020-01-07,44.99,True,SENTAI FILMWORKS,,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726022338_anime-the-girl-in-twilight-blu-ray-primary.jpg,,
Golden Time Complete Collection Blu-ray,Golden-Time-Complete-Collection-Blu-ray_2,2019-12-17,67.49,False,SENTAI FILMWORKS,2013,650,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726029023_anime-golden-time-blu-ray-primary.jpg,,
Seitokai Yakuindomo Blu-ray,Seitokai-Yakuindomo-Blu-ray,2019-12-10,59.99,False,SENTAI FILMWORKS,2010,710,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726021539_anime-seitokai-yakuindomo-blu-ray-primary.jpg,,
Bloom Into You Blu-ray,Bloom-Into-You-Blu-ray,2019-12-17,52.49,True,SENTAI FILMWORKS,2018,325,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726020532_anime-bloom-into-you-blu-ray-primary.jpg,,
Gakuen Basara Blu-ray,Gakuen-Basara-Blu-ray,2019-12-10,44.99,True,SENTAI FILMWORKS,,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726021935_anime-gakuen-basara-blu-ray-primary.jpg,,
Seven Senses of the ReUnion Blu-ray,Seven-Senses-of-the-ReUnion-Blu-ray,2019-12-03,44.99,True,SENTAI FILMWORKS,,300,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726021836_anime-seven-senses-of-the-reunion-blu-ray-primary.jpg,,
K-ON Ultimate Collection Blu-ray,K-ON-Ultimate-Collection-Blu-ray,2019-12-03,97.49,False,SENTAI FILMWORKS,,1135,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726022031_anime-k-on-the-ultimate-collection-blu-ray-primary.jpg,,
Natsume Yujin-cho The Movie Ephemeral Bond Blu-ray,Natsume-Yujin-cho-The-Movie-Ephemeral-Bond-Blu-ray,2019-11-26,39.98,True,ANIPLEX OF AMERICA,,104,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816546022297_anime-natsume-yujin-cho-the-movie-ephemeral-bond-blu-ray-primary.jpg,,
Millennium Actress Blu-ray/DVD,Millennium-Actress-Blu-ray-DVD,2019-12-10,21.59,True,SHOUT FACTORY,2001,87,"['English', 'Japanese']",['English'],,,
Haikyu!! Season 3 Blu-ray,Haikyu-Season-3-Blu-ray,2019-11-26,52.49,True,SENTAI FILMWORKS,,250,"['English', 'Japanese']",['English'],https://www.rightstufanime.com/images/productImages/816726026329_anime-haikyu-season-3-blu-ray-primary.jpg,,
Hidamari Sketch Picture Perfect Collection Blu-ray,Hidamari-Sketch-Picture-Perfect-Collection-Blu-ray,2019-11-19,74.99,True,SENTAI FILMWORKS,,1450,['Japanese'],['English'],https://www.rightstufanime.com/images/productImages/816726025421_anime-hidamari-sketch-picture-perfect-collection-blu-ray-primary.jpg,,
